Anzsic,Anzsic_descriptor,Gas,Period,Data_value,Variable,Units,Magnitude
ZGZ,Goods-producing industries,Nitrous oxide,2013.06,51,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2013.09,49,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2013.12,49,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2014.03,49,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2014.06,49,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2014.09,50,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2014.12,53,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2015.03,53,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2015.06,50,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2015.09,51,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2015.12,54,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2016.03,54,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2016.06,51,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2016.09,52,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2016.12,53,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2017.03,53,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2017.06,52,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2017.09,53,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2017.12,55,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2018.03,54,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2018.06,55,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2018.09,55,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2018.12,58,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2019.03,58,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2019.06,56,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2019.09,58,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2019.12,59,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2020.03,57,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2020.06,54,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2020.09,59,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2020.12,59,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2021.03,62,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2021.06,62,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2021.09,57,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2021.12,59,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2022.03,59,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2022.06,58,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2022.09,56,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2022.12,57,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2023.03,55,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2023.06,54,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2023.09,55,Actual,Kilotonnes,Carbon dioxide equivalents
ZGZ,Goods-producing industries,Nitrous oxide,2023.12,56,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2010.03,9061,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2010.06,6393,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2010.09,6800,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2010.12,8491,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2011.03,9153,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2011.06,6413,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2011.09,6828,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2011.12,8604,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2012.03,9292,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2012.06,6427,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2012.09,6856,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2012.12,8695,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2013.03,9295,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2013.06,6399,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2013.09,6837,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2013.12,8766,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2014.03,9364,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2014.06,6425,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2014.09,6882,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2014.12,8863,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2015.03,9220,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2015.06,6330,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2015.09,6783,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2015.12,8744,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2016.03,9083,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2016.06,6236,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2016.09,6687,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2016.12,8615,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2017.03,9078,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2017.06,6243,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2017.09,6690,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2017.12,8628,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2018.03,9133,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2018.06,6270,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2018.09,6713,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2018.12,8653,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2019.03,9530,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2019.06,6434,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2019.09,6393,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2019.12,8446,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2020.03,9452,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2020.06,6366,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2020.09,6398,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2020.12,8483,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2021.03,9157,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2021.06,6242,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2021.09,6547,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2021.12,8420,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2022.03,9042,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2022.06,6158,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2022.09,6462,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2022.12,8310,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2023.03,8900,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2023.06,6075,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2023.09,6369,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Methane,2023.12,8185,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2010.03,1062,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2010.06,928,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2010.09,942,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2010.12,1053,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2011.03,1132,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2011.06,954,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2011.09,1000,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2011.12,1099,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2012.03,1134,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2012.06,975,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2012.09,998,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2012.12,1158,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.03,1085,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.06,936,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.09,980,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2013.12,1146,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.03,1181,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.06,916,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.09,956,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2014.12,1052,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.03,1014,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.06,964,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.09,1024,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2015.12,1103,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.03,1055,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.06,881,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.09,935,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2016.12,993,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.03,958,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.06,846,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.09,966,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2017.12,1064,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.03,1042,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.06,878,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.09,970,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2018.12,994,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.03,1098,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.06,943,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.09,995,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2019.12,1092,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.03,1072,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.06,799,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.09,934,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2020.12,1036,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.03,1004,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.06,861,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.09,861,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2021.12,987,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.03,996,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.06,851,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.09,884,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2022.12,990,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2023.03,988,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2023.06,843,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2023.09,851,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide,2023.12,1014,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.03,11885,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.06,8961,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.09,9533,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2010.12,11305,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.03,12082,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.06,9043,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.09,9657,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2011.12,11498,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.03,12252,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.06,9092,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.09,9695,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2012.12,11659,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.03,12201,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.06,9021,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.09,9667,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2013.12,11752,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.03,12428,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.06,9097,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.09,9760,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2014.12,11815,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.03,12113,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.06,9032,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.09,9700,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2015.12,11720,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.03,12015,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.06,8865,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.09,9526,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2016.12,11491,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.03,11930,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.06,8852,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.09,9577,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2017.12,11594,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2018.03,12097,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2018.06,8940,Actual,Kilotonnes,Carbon dioxide equivalents
ZPZ,Primary industries,Carbon dioxide equivalents,2018.09,9631,Actual,Kilotonnes,Carbon dioxide equivalents
